task_id,system,scenario,success,tool_calls,repair_actions,repair_triggered,user_turns,total_steps,stop_reason,trace_path
tau_retail_train_00359,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/359_tau_retail_train_00359_a1_recovery.json
tau_retail_train_00359,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/359_tau_retail_train_00359_a2_planner.json
tau_retail_train_00359,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/359_tau_retail_train_00359_a3_interaction.json
tau_retail_train_00359,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/359_tau_retail_train_00359_a4_reuse.json
tau_retail_train_00360,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/360_tau_retail_train_00360_a0_baseline.json
tau_retail_train_00360,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/360_tau_retail_train_00360_a1_recovery.json
tau_retail_train_00360,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/360_tau_retail_train_00360_a2_planner.json
tau_retail_train_00360,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/360_tau_retail_train_00360_a3_interaction.json
tau_retail_train_00360,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/360_tau_retail_train_00360_a4_reuse.json
tau_retail_train_00361,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/361_tau_retail_train_00361_a0_baseline.json
tau_retail_train_00361,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/361_tau_retail_train_00361_a1_recovery.json
tau_retail_train_00361,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/361_tau_retail_train_00361_a2_planner.json
tau_retail_train_00361,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/361_tau_retail_train_00361_a3_interaction.json
tau_retail_train_00361,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/361_tau_retail_train_00361_a4_reuse.json
tau_retail_train_00362,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/362_tau_retail_train_00362_a0_baseline.json
tau_retail_train_00362,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/362_tau_retail_train_00362_a1_recovery.json
tau_retail_train_00362,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/362_tau_retail_train_00362_a2_planner.json
tau_retail_train_00362,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/362_tau_retail_train_00362_a3_interaction.json
tau_retail_train_00362,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/362_tau_retail_train_00362_a4_reuse.json
tau_retail_train_00363,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/363_tau_retail_train_00363_a0_baseline.json
tau_retail_train_00363,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/363_tau_retail_train_00363_a1_recovery.json
tau_retail_train_00363,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/363_tau_retail_train_00363_a2_planner.json
tau_retail_train_00363,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/363_tau_retail_train_00363_a3_interaction.json
tau_retail_train_00363,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/363_tau_retail_train_00363_a4_reuse.json
tau_retail_train_00364,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/364_tau_retail_train_00364_a0_baseline.json
tau_retail_train_00364,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/364_tau_retail_train_00364_a1_recovery.json
tau_retail_train_00364,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/364_tau_retail_train_00364_a2_planner.json
tau_retail_train_00364,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/364_tau_retail_train_00364_a3_interaction.json
tau_retail_train_00364,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/364_tau_retail_train_00364_a4_reuse.json
tau_retail_train_00365,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/365_tau_retail_train_00365_a0_baseline.json
tau_retail_train_00365,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/365_tau_retail_train_00365_a1_recovery.json
tau_retail_train_00365,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/365_tau_retail_train_00365_a2_planner.json
tau_retail_train_00365,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/365_tau_retail_train_00365_a3_interaction.json
tau_retail_train_00365,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/365_tau_retail_train_00365_a4_reuse.json
tau_retail_train_00366,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/366_tau_retail_train_00366_a0_baseline.json
tau_retail_train_00366,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/366_tau_retail_train_00366_a1_recovery.json
tau_retail_train_00366,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/366_tau_retail_train_00366_a2_planner.json
tau_retail_train_00366,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/366_tau_retail_train_00366_a3_interaction.json
tau_retail_train_00366,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/366_tau_retail_train_00366_a4_reuse.json
tau_retail_train_00367,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/367_tau_retail_train_00367_a0_baseline.json
tau_retail_train_00367,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/367_tau_retail_train_00367_a1_recovery.json
tau_retail_train_00367,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/367_tau_retail_train_00367_a2_planner.json
tau_retail_train_00367,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/367_tau_retail_train_00367_a3_interaction.json
tau_retail_train_00367,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/367_tau_retail_train_00367_a4_reuse.json
tau_retail_train_00368,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/368_tau_retail_train_00368_a0_baseline.json
tau_retail_train_00368,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/368_tau_retail_train_00368_a1_recovery.json
tau_retail_train_00368,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/368_tau_retail_train_00368_a2_planner.json
tau_retail_train_00368,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/368_tau_retail_train_00368_a3_interaction.json
tau_retail_train_00368,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/368_tau_retail_train_00368_a4_reuse.json
tau_retail_train_00369,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/369_tau_retail_train_00369_a0_baseline.json
tau_retail_train_00369,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/369_tau_retail_train_00369_a1_recovery.json
tau_retail_train_00369,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/369_tau_retail_train_00369_a2_planner.json
tau_retail_train_00369,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/369_tau_retail_train_00369_a3_interaction.json
tau_retail_train_00369,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/369_tau_retail_train_00369_a4_reuse.json
tau_retail_train_00370,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/370_tau_retail_train_00370_a0_baseline.json
tau_retail_train_00370,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/370_tau_retail_train_00370_a1_recovery.json
tau_retail_train_00370,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/370_tau_retail_train_00370_a2_planner.json
tau_retail_train_00370,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/370_tau_retail_train_00370_a3_interaction.json
tau_retail_train_00370,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/370_tau_retail_train_00370_a4_reuse.json
tau_retail_train_00371,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/371_tau_retail_train_00371_a0_baseline.json
tau_retail_train_00371,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/371_tau_retail_train_00371_a1_recovery.json
tau_retail_train_00371,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/371_tau_retail_train_00371_a2_planner.json
tau_retail_train_00371,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/371_tau_retail_train_00371_a3_interaction.json
tau_retail_train_00371,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/371_tau_retail_train_00371_a4_reuse.json
tau_retail_train_00372,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/372_tau_retail_train_00372_a0_baseline.json
tau_retail_train_00372,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/372_tau_retail_train_00372_a1_recovery.json
tau_retail_train_00372,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/372_tau_retail_train_00372_a2_planner.json
tau_retail_train_00372,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/372_tau_retail_train_00372_a3_interaction.json
tau_retail_train_00372,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/372_tau_retail_train_00372_a4_reuse.json
tau_retail_train_00373,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/373_tau_retail_train_00373_a0_baseline.json
tau_retail_train_00373,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/373_tau_retail_train_00373_a1_recovery.json
tau_retail_train_00373,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/373_tau_retail_train_00373_a2_planner.json
tau_retail_train_00373,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/373_tau_retail_train_00373_a3_interaction.json
tau_retail_train_00373,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/373_tau_retail_train_00373_a4_reuse.json
tau_retail_train_00374,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/374_tau_retail_train_00374_a0_baseline.json
tau_retail_train_00374,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/374_tau_retail_train_00374_a1_recovery.json
tau_retail_train_00374,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/374_tau_retail_train_00374_a2_planner.json
tau_retail_train_00374,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/374_tau_retail_train_00374_a3_interaction.json
tau_retail_train_00374,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/374_tau_retail_train_00374_a4_reuse.json
tau_retail_train_00375,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/375_tau_retail_train_00375_a0_baseline.json
tau_retail_train_00375,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/375_tau_retail_train_00375_a1_recovery.json
tau_retail_train_00375,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/375_tau_retail_train_00375_a2_planner.json
tau_retail_train_00375,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/375_tau_retail_train_00375_a3_interaction.json
tau_retail_train_00375,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/375_tau_retail_train_00375_a4_reuse.json
tau_retail_train_00376,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/376_tau_retail_train_00376_a0_baseline.json
tau_retail_train_00376,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/376_tau_retail_train_00376_a1_recovery.json
tau_retail_train_00376,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/376_tau_retail_train_00376_a2_planner.json
tau_retail_train_00376,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/376_tau_retail_train_00376_a3_interaction.json
tau_retail_train_00376,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/376_tau_retail_train_00376_a4_reuse.json
tau_retail_train_00377,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/377_tau_retail_train_00377_a0_baseline.json
tau_retail_train_00377,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/377_tau_retail_train_00377_a1_recovery.json
tau_retail_train_00377,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/377_tau_retail_train_00377_a2_planner.json
tau_retail_train_00377,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/377_tau_retail_train_00377_a3_interaction.json
tau_retail_train_00377,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/377_tau_retail_train_00377_a4_reuse.json
tau_retail_train_00378,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/378_tau_retail_train_00378_a0_baseline.json
tau_retail_train_00378,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/378_tau_retail_train_00378_a1_recovery.json
tau_retail_train_00378,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/378_tau_retail_train_00378_a2_planner.json
tau_retail_train_00378,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/378_tau_retail_train_00378_a3_interaction.json
tau_retail_train_00378,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/378_tau_retail_train_00378_a4_reuse.json
tau_retail_train_00379,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/379_tau_retail_train_00379_a0_baseline.json
tau_retail_train_00379,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/379_tau_retail_train_00379_a1_recovery.json
tau_retail_train_00379,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/379_tau_retail_train_00379_a2_planner.json
tau_retail_train_00379,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/379_tau_retail_train_00379_a3_interaction.json
tau_retail_train_00379,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/379_tau_retail_train_00379_a4_reuse.json
tau_retail_train_00380,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/380_tau_retail_train_00380_a0_baseline.json
tau_retail_train_00380,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/380_tau_retail_train_00380_a1_recovery.json
tau_retail_train_00380,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/380_tau_retail_train_00380_a2_planner.json
tau_retail_train_00380,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/380_tau_retail_train_00380_a3_interaction.json
tau_retail_train_00380,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/380_tau_retail_train_00380_a4_reuse.json
tau_retail_train_00381,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/381_tau_retail_train_00381_a0_baseline.json
tau_retail_train_00381,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/381_tau_retail_train_00381_a1_recovery.json
tau_retail_train_00381,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/381_tau_retail_train_00381_a2_planner.json
tau_retail_train_00381,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/381_tau_retail_train_00381_a3_interaction.json
tau_retail_train_00381,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/381_tau_retail_train_00381_a4_reuse.json
tau_retail_train_00382,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/382_tau_retail_train_00382_a0_baseline.json
tau_retail_train_00382,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/382_tau_retail_train_00382_a1_recovery.json
tau_retail_train_00382,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/382_tau_retail_train_00382_a2_planner.json
tau_retail_train_00382,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/382_tau_retail_train_00382_a3_interaction.json
tau_retail_train_00382,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/382_tau_retail_train_00382_a4_reuse.json
tau_retail_train_00383,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/383_tau_retail_train_00383_a0_baseline.json
tau_retail_train_00383,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/383_tau_retail_train_00383_a1_recovery.json
tau_retail_train_00383,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/383_tau_retail_train_00383_a2_planner.json
tau_retail_train_00383,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/383_tau_retail_train_00383_a3_interaction.json
tau_retail_train_00383,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/383_tau_retail_train_00383_a4_reuse.json
tau_retail_train_00384,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/384_tau_retail_train_00384_a0_baseline.json
tau_retail_train_00384,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/384_tau_retail_train_00384_a1_recovery.json
tau_retail_train_00384,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/384_tau_retail_train_00384_a2_planner.json
tau_retail_train_00384,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/384_tau_retail_train_00384_a3_interaction.json
tau_retail_train_00384,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/384_tau_retail_train_00384_a4_reuse.json
tau_retail_train_00385,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/385_tau_retail_train_00385_a0_baseline.json
tau_retail_train_00385,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/385_tau_retail_train_00385_a1_recovery.json
tau_retail_train_00385,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/385_tau_retail_train_00385_a2_planner.json
tau_retail_train_00385,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/385_tau_retail_train_00385_a3_interaction.json
tau_retail_train_00385,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/385_tau_retail_train_00385_a4_reuse.json
tau_retail_train_00386,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/386_tau_retail_train_00386_a0_baseline.json
tau_retail_train_00386,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/386_tau_retail_train_00386_a1_recovery.json
tau_retail_train_00386,a2_planner,success,True,1,0,0,0,1,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/386_tau_retail_train_00386_a2_planner.json
tau_retail_train_00386,a3_interaction,success,True,1,0,0,0,1,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/386_tau_retail_train_00386_a3_interaction.json
tau_retail_train_00386,a4_reuse,success,True,1,0,0,0,1,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/386_tau_retail_train_00386_a4_reuse.json
tau_retail_train_00387,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/387_tau_retail_train_00387_a0_baseline.json
tau_retail_train_00387,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/387_tau_retail_train_00387_a1_recovery.json
tau_retail_train_00387,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/387_tau_retail_train_00387_a2_planner.json
tau_retail_train_00387,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/387_tau_retail_train_00387_a3_interaction.json
tau_retail_train_00387,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/387_tau_retail_train_00387_a4_reuse.json
tau_retail_train_00388,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/388_tau_retail_train_00388_a0_baseline.json
tau_retail_train_00388,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/388_tau_retail_train_00388_a1_recovery.json
tau_retail_train_00388,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/388_tau_retail_train_00388_a2_planner.json
tau_retail_train_00388,a3_interaction,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/388_tau_retail_train_00388_a3_interaction.json
tau_retail_train_00388,a4_reuse,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/388_tau_retail_train_00388_a4_reuse.json
tau_retail_train_00389,a0_baseline,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/389_tau_retail_train_00389_a0_baseline.json
tau_retail_train_00389,a1_recovery,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/389_tau_retail_train_00389_a1_recovery.json
tau_retail_train_00389,a2_planner,success,True,2,0,0,0,2,success_criteria_satisfied,outputs/tau_bench_full_a0a4/runs/run_01/traces/389_tau_retail_train_00389_a2_planner.json
